Russia,  Population size (1-year)     Last modified: 18-Nov-2011, MPv5 (May07)

Year     Age      Female         Male        Total
2007      47    1274116.00   1129439.00   2403555.00
2007      48    1266506.00   1110026.00   2376532.00
2007      49    1258389.00   1098551.00   2356940.00
2007      50    1217873.00   1041750.00   2259623.00
2007      51    1206108.00   1013489.00   2219597.00
2007      52    1224248.00   1011738.00   2235986.00
2007      53    1102266.00    901440.00   2003706.00
2007      54    1153166.00    932561.00   2085727.00
2007      55    1087322.00    863906.00   1951228.00
2007      56    1068257.00    850730.00   1918987.00
2007      57    1101547.00    850110.00   1951657.00
2007      58     905802.00    690342.00   1596144.00
2007      59     897223.00    669965.00   1567188.00
2007      60     808339.00    585506.00   1393845.00
2007      61     489531.00    347349.00    836880.00
2007      62     376595.00    259730.00    636325.00
2007      63     344635.00    230379.00    575014.00
2007      64     546275.00    348038.00    894313.00
2007      65     833338.00    516140.00   1349478.00
2007      66     891505.00    545705.00   1437210.00
2007      67     989416.00    581235.00   1570651.00
2007      68     994960.00    565159.00   1560119.00
2007      69     982389.00    558163.00   1540552.00
2007      70     799005.00    440112.00   1239117.00
2007      71     688231.00    372127.00   1060358.00
2007      72     543615.00    281732.00    825347.00
2007      73     514821.00    255181.00    770002.00
2007      74     633744.00    303014.00    936758.00
2007      75     592082.00    277434.00    869516.00
2007      76     670207.00    304575.00    974782.00
2007      77     611630.00    257741.00    869371.00
2007      78     623461.00    245942.00    869403.00
2007      79     544185.00    209177.00    753362.00
2007      80     497682.90    167527.63    665210.53
2007      81     426639.63    121082.93    547722.56
2007      82     365333.55     91424.13    456757.68
2007      83     294952.09     66535.10    361487.19
2007      84     219544.22     46359.98    265904.20
2007      85     166512.61     36629.47    203142.08
2007      86     129702.91     28269.45    157972.36
2007      87     111997.84     23984.06    135981.90
2007      88     101633.18     21114.57    122747.75
2007      89      64809.89     12918.27     77728.16
2007      90      55973.98     10269.00     66242.98
2007      91      53279.94      9581.50     62861.44
2007      92      47513.85      8272.36     55786.21
2007      93      35157.99      5952.00     41109.99
2007      94      25469.00      4068.07     29537.07
2007      95      16535.42      2625.05     19160.47
2007      96      11314.45      1741.05     13055.50
2007      97       6851.32      1029.10      7880.42
2007      98       4225.73       590.18      4815.91
2007      99       2792.56       370.66      3163.22
2007     100       1748.55       235.42      1983.97
2007     101       1048.77       138.05      1186.82
2007     102        639.23        85.59       724.82
2007     103        367.99        52.03       420.02
2007     104        203.71        28.71       232.42
2007     105        111.14        14.85       125.99
2007     106         63.34         8.49        71.83
2007     107         30.03         4.80        34.83
2007     108         13.21         1.93        15.14
2007     109          7.22         0.25         7.47
2007     110+         4.16         0.00         4.16
2008       0     776355.00    821696.00   1598051.00
2008       1     712993.00    752485.00   1465478.00
2008       2     701425.00    740174.00   1441599.00
2008       3     722511.00    762395.00   1484906.00
2008       4     709135.00    749838.00   1458973.00
2008       5     670470.00    703058.00   1373528.00
2008       6     625585.00    655135.00   1280720.00
2008       7     621153.00    651342.00   1272495.00
2008       8     610517.00    641063.00   1251580.00
2008       9     636598.00    666557.00   1303155.00
2008      10     623478.00    651703.00   1275181.00
2008      11     648578.00    679175.00   1327753.00
2008      12     682408.00    711110.00   1393518.00
2008      13     709078.00    741268.00   1450346.00
2008      14     707881.00    739057.00   1446938.00
2008      15     818185.00    854900.00   1673085.00
2008      16     898576.00    940010.00   1838586.00
2008      17    1015131.00   1057910.00   2073041.00
2008      18    1089333.00   1134188.00   2223521.00
2008      19    1179494.00   1219137.00   2398631.00
2008      20    1257993.00   1298780.00   2556773.00
2008      21    1268917.00   1303841.00   2572758.00
2008      22    1229393.00   1253209.00   2482602.00
2008      23    1264745.00   1286950.00   2551695.00
2008      24    1284187.00   1316013.00   2600200.00
2008      25    1223654.00   1245393.00   2469047.00
2008      26    1143847.00   1151125.00   2294972.00
2008      27    1162155.00   1162341.00   2324496.00
2008      28    1100259.00   1098841.00   2199100.00
2008      29    1101268.00   1086411.00   2187679.00
2008      30    1088095.00   1067730.00   2155825.00
2008      31    1086659.00   1067459.00   2154118.00
2008      32    1070531.00   1049529.00   2120060.00
2008      33    1049768.00   1024512.00   2074280.00
2008      34    1006769.00    981861.00   1988630.00
2008      35    1056750.00   1031591.00   2088341.00
2008      36     997536.00    973302.00   1970838.00
2008      37    1005399.00    985482.00   1990881.00
2008      38     936994.00    902041.00   1839035.00
2008      39     926399.00    886965.00   1813364.00
2008      40     932977.00    882957.00   1815934.00
2008      41     971851.00    908601.00   1880452.00
2008      42     993083.00    927589.00   1920672.00
2008      43    1049722.00    965492.00   2015214.00
2008      44    1130417.00   1041371.00   2171788.00
2008      45    1218906.00   1103979.00   2322885.00
2008      46    1249413.00   1126068.00   2375481.00
2008      47    1322658.00   1195181.00   2517839.00
2008      48    1269967.00   1113420.00   2383387.00
2008      49    1261735.00   1093327.00   2355062.00
2008      50    1253021.00   1079292.00   2332313.00
2008      51    1212522.00   1023476.00   2235998.00
2008      52    1199881.00    993991.00   2193872.00
2008      53    1217308.00    990944.00   2208252.00
2008      54    1095621.00    881596.00   1977217.00
2008      55    1145703.00    910935.00   2056638.00
2008      56    1079025.00    841670.00   1920695.00
2008      57    1059667.00    828432.00   1888099.00
2008      58    1091312.00    825871.00   1917183.00
2008      59     897141.00    669880.00   1567021.00
2008      60     887667.00    647869.00   1535536.00
2008      61     799123.00    564518.00   1363641.00
2008      62     483244.00    334620.00    817864.00
2008      63     371219.00    249368.00    620587.00
2008      64     339699.00    220776.00    560475.00
2008      65     537857.00    333133.00    870990.00
2008      66     819045.00    492120.00   1311165.00
2008      67     875019.00    519497.00   1394516.00
2008      68     969037.00    550755.00   1519792.00
2008      69     971879.00    533441.00   1505320.00
2008      70     957645.00    525366.00   1483011.00
2008      71     776033.00    412497.00   1188530.00
2008      72     666066.00    347011.00   1013077.00
2008      73     523840.00    261447.00    785287.00
2008      74     493408.00    235126.00    728534.00
2008      75     605913.00    278255.00    884168.00
2008      76     562369.00    252778.00    815147.00
2008      77     634088.00    276908.00    910996.00
2008      78     573288.00    230920.00    804208.00
2008      79     580423.00    218516.00    798939.00
2008      80     513846.58    192706.89    706553.47
2008      81     455813.70    147574.77    603388.47
2008      82     386155.32    105265.05    491420.37
2008      83     326861.92     78773.29    405635.21
2008      84     261263.41     56716.63    317980.04
2008      85     191802.08     38916.59    230718.67
2008      86     143460.61     30538.23    173998.84
2008      87     109873.01     23107.68    132980.69
2008      88      92683.36     19233.48    111916.84
2008      89      84108.70     16950.16    101058.86
2008      90      51229.43      9832.01     61061.44
2008      91      43941.74      7830.93     51772.67
2008      92      40668.55      7155.70     47824.25
2008      93      35678.49      6037.93     41716.42
2008      94      25591.28      4270.42     29861.70
2008      95      18170.26      2826.59     20996.85
2008      96      11392.28      1755.92     13148.20
2008      97       7769.45      1174.19      8943.64
2008      98       4511.93       661.07      5173.00
2008      99       2795.40       383.59      3178.99
2008     100       1804.46       247.69      2052.15
2008     101       1113.18       152.80      1265.98
2008     102        661.05        89.37       750.42
2008     103        399.98        55.59       455.57
2008     104        228.92        33.90       262.82
2008     105        126.07        18.68       144.75
2008     106         68.42         9.48        77.90
2008     107         38.69         5.31        44.00
2008     108         17.89         3.05        20.94
2008     109          7.66         1.12         8.78
2008     110+         6.19         0.00         6.19
2009       0     828633.00    873919.00   1702552.00
2009       1     775391.00    820394.00   1595785.00
2009       2     713107.00    752483.00   1465590.00
2009       3     701825.00    740375.00   1442200.00
2009       4     722949.00    762856.00   1485805.00
2009       5     709628.00    750380.00   1460008.00
2009       6     671066.00    703658.00   1374724.00
2009       7     626191.00    655779.00   1281970.00
2009       8     621749.00    651963.00   1273712.00
2009       9     611199.00    641652.00   1252851.00
2009      10     637290.00    667225.00   1304515.00
2009      11     624105.00    652366.00   1276471.00
2009      12     649249.00    679880.00   1329129.00
2009      13     683204.00    711841.00   1395045.00
2009      14     709946.00    742124.00   1452070.00
2009      15     708752.00    739821.00   1448573.00
2009      16     819147.00    855483.00   1674630.00
2009      17     899379.00    940405.00   1839784.00
2009      18    1015850.00   1057724.00   2073574.00
2009      19    1090464.00   1133918.00   2224382.00
2009      20    1180976.00   1218738.00   2399714.00
